genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Jazz,Deca,Mammon's Mantra,4pP59HlzHAwxIynUHCegzv,39,0.132,0.843,222798,0.852,9.42e-05,D,0.0993,-5.0,Major,0.21,125.01,4/4,0.522
Children's Music,Fred Penner,Courage,4ZAaBUZ4JRwVEOuFf2X0cw,10,0.641,0.62,175907,0.502,0.0,D#,0.105,-7.329,Major,0.0308,86.032,4/4,0.614
Country,Jason Aldean,The Way a Night Should Feel,4arVDIdjflsbx7jljD5uzc,43,0.0325,0.497,184707,0.896,2.07e-05,G,0.102,-3.514,Major,0.0396,86.981,4/4,0.675
Soundtrack,Nicholas Britell,Philia,0xhQ7Kdu83KWwqNcQAMcm2,42,0.87,0.137,137213,0.0712,0.896,F#,0.0968,-24.268,Major,0.0444,141.941,3/4,0.0642
Jazz,Makaya McCraven,Pharaoh's Intro,2Z7ozKCj1gLZwZMEttjvL6,31,0.36,0.621,118627,0.804,0.665,C#,0.272,-14.91,Minor,0.043,93.215,4/4,0.754
Rap,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),4tCtwWceOPWzenK2HAIJSb,80,0.103,0.803,214480,0.585,3.94e-06,G#,0.0644,-5.861,Major,0.0432,105.017,4/4,0.593
Reggaeton,Daddy Yankee,Sabado Rebelde,6IWHaTMlQ4FjY8UJjRKdlj,52,0.251,0.76,241533,0.733,8.22e-06,F#,0.475,-11.971,Minor,0.0982,163.965,4/4,0.94
Children's Music,Kimbo Children's Music,I Can Care,6d6tSM93HYTQz4qsYV7izl,0,0.342,0.777,197827,0.204,0.0,C,0.113,-13.136,Major,0.0324,103.499,4/4,0.241
Classical,Antonín Dvořák,"Dvorak: 4 Romantic Pieces, Op. 75, B. 150: I. Allegro moderato",1A6YUwRiZoVY5lDGZ6JvK4,47,0.962,0.111,197847,0.0508,0.034,A#,0.124,-26.315,Major,0.0464,91.1,4/4,0.0796
Opera,Georges Bizet,"Bizet: Carmen: Voici l'ordre; partez, et faites bonne garde - Act One",7lFYjkkA3Y4hjMpr28roJI,19,0.987,0.265,169773,0.334,0.577,C#,0.388,-18.915,Major,0.351,100.387,4/4,0.114
Rock,The Cardigans,Lovefool,0u4htORODiTK9vHVA89MQX,72,0.0646,0.64,193893,0.602,0.0,A,0.375,-7.902,Major,0.0299,111.87,4/4,0.951
Blues,Louis Jordan & His Tympany Five,Keep A Knockin' (But You Can't Come In),7otAeqNqEawppvL0Cr7qCd,42,0.603,0.719,152533,0.292,0.31,C#,0.0487,-10.683,Major,0.0497,154.913,4/4,0.84
Ska,The English Beat,The One and the Only,6Ixt5vM1gHje1HP1UYJ1eJ,21,0.00781,0.622,261748,0.885,0.0163,G,0.249,-5.247,Major,0.0288,147.211,4/4,0.968
Indie,Guster,Satellite,6huiUj0YLVzaiqvkcueE4R,48,0.00348,0.545,273160,0.747,0.052,F#,0.118,-6.304,Minor,0.0288,131.931,4/4,0.644
Rap,Diddy,Can't Nobody Hold Me Down (feat. Mase),1EM23A621Z0QyTlWKu7T1l,57,0.102,0.928,231160,0.771,1.07e-05,D#,0.338,-5.935,Minor,0.251,93.987,4/4,0.679
Anime,Capcom Sound Team,Ending 2,5bfMHqPiLDmlz5zriuYIIM,13,0.00965,0.657,98973,0.791,0.957,A#,0.109,-16.37,Minor,0.0799,135.029,4/4,0.638
Soundtrack,Danny Elfman,Making It Real,0hp8yAeMzJaIshaE68sV98,44,0.738,0.301,128560,0.189,0.863,C,0.414,-11.964,Major,0.0373,119.56,4/4,0.0742
Soul,Shallou,Vignette,3St526mRiPWRtvLnOCJmYF,43,0.77,0.577,238257,0.663,0.176,A,0.0955,-7.714,Minor,0.0368,120.016,4/4,0.184
Blues,Odetta,"Baby, I'm In The Mood For You",50ZHlDg707OUDn61nba1gy,33,0.819,0.457,168960,0.485,9.5e-05,A,0.206,-11.182,Major,0.0416,166.668,4/4,0.825
Comedy,Lewis Black,I Live In NYC,4MPX3ptjh02M7266S5Y2fv,30,0.992,0.658,39453,0.146,9.72e-05,A#,0.314,-21.335,Minor,0.924,117.688,3/4,0.717
Soul,Hayden James,Beginnings,6G0CDMDRanOByJMxlH3OZq,37,0.516,0.513,218880,0.493,0.926,A,0.301,-12.111,Minor,0.0369,90.055,4/4,0.109
Pop,Lauv,Question,6mDoM5FGbr1Or5nY9pTnLy,62,0.443,0.635,235082,0.496,0.0,C,0.121,-7.301,Major,0.0936,121.696,4/4,0.373
Classical,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Variation 27 a 2 Clav. Canone alla Nona - Remastered",55Vz4uotMyR5nIzgeqSroD,38,0.987,0.285,81240,0.296,0.891,G,0.157,-19.142,Major,0.0447,106.705,3/4,0.961
Indie,Trevor Hall,The Mountain,5TSZAgNUBDfLizM9D2J2Ll,51,0.315,0.733,290840,0.637,0.0,G,0.0948,-6.51,Major,0.0476,110.037,4/4,0.646
R&B,Brooke Valentine,"Girlfight - Remix; feat. Lil Jon, Da Brat, Remy Ma & Miss B; Explicit",4nciVjcjmqWPLYiyGs1BHb,44,0.00189,0.523,255520,0.689,0.0,C#,0.383,-6.364,Major,0.297,100.03,4/4,0.392
Jazz,Cantoma,Cosmopole,0C1xPC21WBle1r4HN2QNly,32,0.373,0.768,400507,0.514,0.897,E,0.0907,-12.371,Minor,0.12,90.99,4/4,0.428
Classical,Giuseppe Verdi,"Falstaff, Act II Pt. 1: È sogno? o realtà? (Live)",0qvwG0Q1YXZX2kIKCkunmL,0,0.952,0.313,386373,0.175,0.00235,C,0.649,-18.786,Minor,0.0586,140.001,4/4,0.141
Children’s Music,Puppy,Bathe In Blood,6RAfH1QAYbu13OAfMN9IOT,44,5.48e-06,0.365,191907,0.946,0.318,F,0.0725,-4.21,Major,0.0496,154.003,4/4,0.434
Electronic,Valentino Khan,Slam Dunk (feat. Kstylis),2kSijCecfo9ywjCVpaFhcr,48,0.00978,0.717,217600,0.979,0.000156,A,0.0984,1.258,Major,0.143,149.997,4/4,0.515
Alternative,DaniLeigh,I Do It 4 (feat. Lil Yachty),1cpByx3kdgQeCaBIxPzQlI,46,0.301,0.857,151733,0.524,0.000622,A,0.0945,-8.486,Major,0.269,152.037,4/4,0.408
Classical,Wolfgang Amadeus Mozart,"Piano Sonata No. 8 in A Minor, K. 310/300d: I. Andante cantabile con espressione",6UrBjzne87yV5eDiT5DI5f,0,0.993,0.381,605960,0.0481,0.92,F,0.078,-26.689,Major,0.0448,78.113,4/4,0.0886
Ska,Sublime,Mary,0O1xfLW9ATrw2BAzit0qPT,43,0.566,0.519,93880,0.263,0.0,C,0.391,-9.802,Major,0.0343,124.828,4/4,0.288
Pop,YG,Twist My Fingaz,5A63MgoNPniM7necFglMhe,59,0.0134,0.903,254520,0.602,0.0,A#,0.14,-5.429,Minor,0.336,99.01,4/4,0.529
World,Lincoln Brewster,More Than Amazing,0fFv0W3DM3Fw17h8dnyQUZ,33,0.39,0.423,283107,0.403,0.0,A,0.161,-8.0,Major,0.0274,131.941,4/4,0.156
Reggaeton,Don Omar,Lamento De Una Gargola,61OjJ1ILRGeiBjn1G8Fsf2,18,0.19,0.576,221280,0.718,0.0,G,0.4,-4.274,Major,0.0574,89.547,4/4,0.397
Opera,Charles Gounod,Roméo et Juliette: Overture,3ukhsH1YyEdhYIL83KMK71,12,0.99,0.285,141907,0.331,0.924,A,0.351,-16.256,Major,0.0873,84.02,5/4,0.112
Reggaeton,Luny Tunes,Hay Algo en Ti,15PxHZffHMndHQjmzYuGUv,58,0.0115,0.842,232587,0.681,2.65e-06,E,0.113,-8.149,Minor,0.0544,96.017,4/4,0.238
Jazz,Shigeto,A2D (ft. ZelooperZ & Silas Green) [AAPV],69HVhc2fBqyehOSrRBHVpM,36,0.0252,0.922,261011,0.571,1.94e-05,G,0.219,-10.172,Major,0.217,109.044,4/4,0.667
Anime,Capcom Sound Team,FLAMEMAN STAGE,7qUuFVp8MEafkdiXPfLVcC,11,0.126,0.376,122480,0.824,0.985,C#,0.11,-7.48,Major,0.0481,133.154,4/4,0.857
Blues,Justin Townes Earle,Movin' On,70nJcTzIXgzV5IxHrFNIJP,23,0.105,0.833,281787,0.443,0.00143,G,0.142,-10.679,Major,0.0339,92.509,4/4,0.828
Pop,P!nk,Just Like a Pill,3bIF9Iee2Xmt8dQ71pUPGF,68,0.000106,0.686,237040,0.782,0.0,A,0.0961,-4.653,Major,0.0277,101.986,4/4,0.247
Anime,Takatsugu Muramatsu,First Flight,261DtDqSUxvP8iJFWbB4iN,14,0.891,0.259,131960,0.392,0.97,C#,0.101,-15.466,Minor,0.0445,111.307,3/4,0.054
Soundtrack,Dan Romer,Love Unconditionally,1a8udD5mDfg35UymOEtwED,32,0.873,0.0688,144027,0.062,0.931,F,0.103,-24.746,Minor,0.0472,74.153,4/4,0.0261
Children's Music,Juice Music,Switch,2tjDV1wgaNcTPROEES2mvN,0,0.189,0.939,187947,0.521,1.93e-05,C#,0.0741,-12.98,Major,0.136,102.49,4/4,0.819
Reggaeton,Daddy Yankee,Intro / Segurosqui,1apJbnviV34Tq8hz3wYVX2,35,0.113,0.814,336280,0.691,0.0,A,0.29,-6.702,Major,0.133,97.109,4/4,0.804
Movie,Pearl Bailey,Jingle Bells Cha Cha,4iVUDQvpdt0VOe8L1BpFQK,8,0.729,0.776,138039,0.646,0.0,A,0.0263,-2.695,Major,0.0808,136.306,4/4,0.896
Pop,Omar LinX,Keep It Mello (feat. Omar LinX),0Q3SC6kEhxYagDP3bFe5K9,72,0.00134,0.686,243380,0.888,0.000689,C#,0.0736,-3.348,Major,0.0857,142.015,4/4,0.108
Dance,Aaliyah,Age Ain't Nothing But a Number,2hMk3VNicbCoV8I81m7Z3q,53,0.155,0.589,253960,0.532,0.0903,F#,0.323,-8.572,Minor,0.0271,84.012,4/4,0.434
Folk,Dusty Springfield,I Only Want To Be With You,7hN1KFziTUOCIj6XavvrtT,51,0.101,0.615,158200,0.688,0.0,G,0.165,-7.877,Major,0.0295,132.999,4/4,0.961
Jazz,FloFilz,Orakel,708P2PQqmqHrJyrYA7kQYW,35,0.714,0.537,130991,0.406,0.898,A,0.113,-9.447,Minor,0.254,88.685,4/4,0.501
Soul,Otis Redding,Tell the Truth,4pzj4nTkEwLth08601yUFr,43,0.346,0.756,191240,0.279,4.48e-05,C,0.187,-12.415,Major,0.0376,93.379,4/4,0.788
Reggaeton,Tego Calderon,Llevatelo Todo,2MdnC7eQkFdGHBiLDbfooh,21,0.0391,0.637,144120,0.599,0.0102,F,0.321,-7.797,Minor,0.375,93.151,4/4,0.735
Comedy,Darryl Lenox,Deleted Scene,3pxCQu8KHR6kf1cpRGmgTJ,12,0.826,0.472,85500,0.965,8.39e-05,C#,0.843,-10.75,Major,0.877,97.805,3/4,0.051
Alternative,Zoé,No Hay Mal Que Dure,5YExs1OO0ol2fIaRm7WmLN,57,0.27,0.46,292120,0.747,0.875,C,0.126,-7.544,Major,0.0289,161.495,4/4,0.535
Opera,Robert Stolz,Two Hearts In Three-Quarter Time,5cvvak7fzproMt44KT5tST,6,0.958,0.252,177067,0.155,0.772,G,0.106,-15.221,Major,0.0401,135.492,4/4,0.0726
Soul,Hannah Williams,Late Nights & Heartbreak,5JtgrxeDRTTcBsYwKoYb8v,43,0.659,0.413,255067,0.406,6.69e-06,G,0.272,-7.2,Major,0.0318,85.651,4/4,0.147
Alternative,Breaking Benjamin,The Diary of Jane - Single Version,0faXHILILebCGnJBPU6KJJ,65,5.86e-05,0.391,200547,0.963,0.0689,A#,0.14,-4.378,Minor,0.0773,167.065,4/4,0.364
Pop,Rhys Lewis,Better Than Today,6MLHg35rlksBc5OBcdZvJi,70,0.736,0.387,230353,0.234,0.0,C,0.084,-8.861,Major,0.0373,78.65,4/4,0.408
Reggaeton,Nicolas Mayorca,Cariño,29Vukc3Bu40WsOLvwPDGcZ,28,0.499,0.519,218976,0.697,0.0,A,0.119,-8.965,Major,0.07,92.739,4/4,0.873
World,Boards of Canada,Olson,0aPrTlWUf2nmDkC9gcP5kZ,48,0.937,0.223,91707,0.0138,0.916,F,0.13,-32.843,Minor,0.0294,64.017,4/4,0.0357
Ska,Soda Stereo,Paseando por Roma,6CZPz1c7caEI3YjSQiT4nc,35,0.00116,0.52,213280,0.72,0.105,A,0.137,-7.202,Minor,0.0354,127.763,4/4,0.521
Ska,Sublime,What I Got - Alternate Version,6FDKDDo9lnNNUSAggsxWMf,30,0.0161,0.821,158760,0.619,0.000727,G,0.158,-10.176,Major,0.317,97.068,4/4,0.62
Classical,Johann Sebastian Bach,"Suite No. 6 in D Major, BWV 1012: V. Gavotte & VI. Gavotte",1hUuS14BEIqz3MVXAoOoZE,0,0.987,0.38,291027,0.101,0.195,C#,0.179,-16.036,Major,0.0494,110.558,3/4,0.411
Rap,Public Enemy,harder than you think,5YpZh8wfS4moRBk0ijNcXr,62,0.0317,0.458,249522,0.852,0.0,B,0.0547,-4.442,Minor,0.276,104.021,4/4,0.765
Movie,Randy Crenshaw,"Dribble, Dribble, Dribble",1aWhBnN6ZZjYfj4csi3unl,6,0.42,0.619,108587,0.635,1.1e-05,G,0.27,-8.95,Major,0.0616,181.877,4/4,0.746
Opera,Katherine Jenkins,Morning Has Broken,6NzhYfzW73bkspnGGSOoZs,32,0.914,0.255,208960,0.351,0.00779,C,0.0864,-8.871,Major,0.0338,115.432,3/4,0.181
Rap,Trippie Redd,Me Likey,0p3tGNjc5enjSCnH1GljiH,65,0.157,0.702,161110,0.561,0.0,C,0.166,-6.051,Minor,0.0491,144.127,4/4,0.295
Hip-Hop,Meek Mill,Stay Woke (feat. Miguel),3X9OVlc4YaL9nowxAVcJex,59,0.0298,0.577,212501,0.615,0.0,C#,0.0969,-8.741,Major,0.13,94.05,4/4,0.112
R&B,HEIZE,First Sight,3kjyG3jI6a2EzYVa3ZlvFI,59,0.157,0.688,205524,0.724,2.17e-05,E,0.0735,-5.421,Minor,0.0401,104.974,4/4,0.207
Country,Tenille Arts,Run out of You,5Ed9OQgPnjvOmJA0swZZYh,36,0.642,0.568,191693,0.483,0.0,G,0.09,-6.87,Major,0.0313,147.954,4/4,0.248
Country,Eric Church,Guys Like Me,2FNYp8WnWlqkI4J0Zgea7a,56,0.00198,0.446,191053,0.793,1.15e-06,C,0.328,-6.936,Major,0.0308,158.103,4/4,0.678
Hip-Hop,Pretty Ricky,On The Hotline,3bsoEOP4NHEoeVbAAYdbaU,56,0.0133,0.687,242587,0.871,0.0,F#,0.122,-5.469,Major,0.171,92.998,4/4,0.629
Reggae,Bob Marley & The Wailers,Lively up Yourself - Bombay Dub Orchestra Remix,4RBemzOwEQfsyO98uV10Kw,35,0.246,0.884,245227,0.844,0.00871,G,0.079,-5.902,Major,0.119,129.989,4/4,0.844
Rap,SoMo,Back To The Start,5SrCMJeYya9OtC6mwDNx51,54,0.138,0.692,204747,0.653,0.0,D#,0.128,-5.413,Minor,0.0368,114.992,4/4,0.542
Ska,The Style Council,It Didn't Matter,4tlzkquaOU9kYZZ3qeO7rn,19,0.141,0.624,349427,0.898,0.0178,F#,0.0264,-6.408,Minor,0.037,100.965,4/4,0.778
Comedy,Bo Burnham,WORDS WORDS WORDS,7L03FM3omFqA7OACc2HPPe,40,0.859,0.579,231067,0.726,0.0,B,0.806,-5.552,Minor,0.116,128.092,4/4,0.602
Ska,Kameleba,Con Vos,0UYtcbHyTJYuWLTHBx9GGe,58,0.019,0.775,316067,0.641,0.0,C#,0.0763,-6.824,Major,0.21,90.418,4/4,0.81
Alternative,Steve Lacy,Looks,4Z9npQ93MrnIkRcTBKwSa3,49,0.259,0.753,91465,0.704,0.143,F,0.103,-5.562,Major,0.0843,93.951,4/4,0.8
Hip-Hop,Lil Durk,No Standards,1i2cZBZMeHqnUVOqHyA0kj,52,0.428,0.757,268565,0.716,0.0,A#,0.233,-7.33,Major,0.187,142.99,4/4,0.619
Rock,Jimi Hendrix,All Along the Watchtower,2aoo2jlRnM3A0NyLQqMN2f,77,0.00255,0.438,240800,0.805,5.69e-05,G#,0.0842,-6.237,Major,0.0624,113.253,4/4,0.564
Anime,Kenji Kawai,Kyouki,4KonwbInlEJo306qLArWec,0,0.776,0.436,132160,0.426,0.97,G,0.0947,-17.293,Minor,0.0444,121.042,4/4,0.606
Country,Strand of Oaks,Weird Ways,38nNeYynBC9Q42IVn0I0zn,51,0.0141,0.264,358680,0.503,0.0134,F#,0.11,-6.943,Minor,0.0384,112.09,4/4,0.252
Classical,Pietro Mascagni,Cavalleria Rusticana: Intermezzo (Raging Bull),5uDcTcPNVo1HPerNu6ghhL,36,0.831,0.0869,223800,0.0445,0.927,F,0.109,-23.156,Major,0.0427,77.661,4/4,0.0351
Hip-Hop,Smino,Anita,09CqF6VVL6G7NwkCj3M2lU,61,0.177,0.765,220157,0.58,0.0,C#,0.162,-7.582,Major,0.471,63.576,4/4,0.785
Jazz,Blossom Dearie,They Say It's Spring,0Gb98vV1mTekDNnUgeeQ6x,41,0.926,0.585,226400,0.0294,0.0,F,0.175,-21.13,Minor,0.0585,110.872,4/4,0.404
Alternative,Britt Nicole,Headphones,4lA7OfHo3sP0Mya3uD0Xsh,41,0.0149,0.606,220747,0.833,0.0,G#,0.111,-3.148,Major,0.0611,139.981,4/4,0.635
Rap,Nelly Furtado,Maneater,1M9uq2yCiOhsO6BFozo2OE,56,0.0335,0.717,258840,0.777,0.000179,F#,0.107,-4.739,Major,0.0636,66.404,4/4,0.729
Dance,The Kinks,All Day and All of the Night,78JmElAFmrPNhLjovDR9Jm,69,0.262,0.551,141507,0.86,4.57e-06,G,0.0558,-7.839,Major,0.0796,136.921,4/4,0.723
Indie,Her's,Speed Racer,7mwLlFNlWD4AOFoxPJTPwn,45,0.0109,0.555,151722,0.957,0.379,F#,0.0426,-2.503,Minor,0.048,92.49,4/4,0.972
Ska,Propagandhi,The State-Lottery,5ZaRyTeawKhxFWbg2YOHkz,24,0.00318,0.396,133533,0.845,1.13e-06,F,0.247,-8.576,Major,0.174,104.482,4/4,0.453
Reggae,Slightly Stoopid,This Joint,6wxGZ8D8lAuJpocaTAVVyL,57,0.241,0.781,247720,0.726,0.00204,A#,0.0764,-5.733,Minor,0.102,74.995,4/4,0.961
Blues,Phish,Julius,1sWDu9CrvMIxCtL8FcqxE4,30,0.191,0.307,282173,0.866,5.64e-05,G,0.885,-8.893,Major,0.0833,178.332,4/4,0.486
Comedy,David Spade,Strip Club,4g0J5wWoGwIAXcslOSSKL1,17,0.8,0.528,396687,0.9,0.0,E,0.668,-5.958,Major,0.907,110.64,4/4,0.283
Rap,Killstation,Cold Weather,0p1rtgkOhdwVRE31PqLw7h,63,0.736,0.418,123273,0.484,1.35e-06,A,0.243,-9.126,Minor,0.0294,109.723,4/4,0.0562
Soundtrack,Lorne Balfe,Your Greatest Enemy,1uAjYvu6zhk8MxTcDqTTGi,27,0.19,0.426,161680,0.592,0.835,D,0.0676,-14.192,Minor,0.0556,80.005,4/4,0.0853
Pop,Sylvan Esso,Slack Jaw,1Y9EQOGTAeHwVyIcX3Dsi4,58,0.743,0.527,185480,0.101,0.0,D#,0.0899,-15.126,Major,0.105,136.86,5/4,0.334
Rock,Molly Hatchet,Dreams I'll Never See,7pmQ1repUoMbViMlPrZyuD,48,0.162,0.637,426000,0.583,0.178,G,0.133,-13.013,Major,0.0296,105.877,4/4,0.62
Soundtrack,Jóhann Jóhannsson,Chalkboard,0zZT7IQl73zbGS7xzMzitX,38,0.888,0.433,65040,0.119,0.768,A,0.0938,-15.91,Minor,0.0389,92.682,4/4,0.0815
Soundtrack,Harry Gregson-Williams,Emergency Launch,6aWo6n6Z3x8HHNPA9H84MS,36,0.417,0.237,189933,0.295,0.752,C#,0.0773,-18.432,Major,0.0385,95.955,4/4,0.0337
Children’s Music,Kyuss,Green Machine,6nxHMqTNKWlQnx5AFxz1iX,54,8.21e-05,0.341,217907,0.947,0.000692,F,0.118,-8.801,Major,0.0508,181.062,4/4,0.594
World,Jason Upton,Love Is a Winding Road,4OijTPybvnQFE0JEkTOq07,30,0.713,0.501,310560,0.322,0.166,A,0.0997,-12.798,Major,0.0294,110.009,3/4,0.221
Dance,Lady Gaga,Venus,3n3S5cH3IyaOswY2XSUGTS,60,0.0267,0.811,233720,0.895,0.0,F,0.104,-4.304,Minor,0.0608,121.01,4/4,0.736
Rap,Pimp C,Knockin Doors Down,3DcmMHy3mvNC4K9tx5M3Nk,50,0.0416,0.756,242267,0.712,0.0,C#,0.239,-4.308,Major,0.107,80.027,4/4,0.211
Soul,slenderbodies,opal ocean,3YepwRTJmR1tncJC2oE0e3,47,0.0281,0.671,225992,0.683,0.631,E,0.157,-9.331,Minor,0.0282,132.582,4/4,0.317
Rock,Paula Abdul,Rush Rush,015qd1I4v00JIoK7yOUgKC,62,0.763,0.706,292933,0.44,0.0,E,0.0958,-11.577,Major,0.0493,90.012,4/4,0.395
R&B,Toro y Moi,Lilly,6MDLO5bi8mGexqSwF9KmpH,51,0.0446,0.47,267789,0.652,0.0635,D#,0.311,-6.501,Major,0.0335,139.975,4/4,0.524
World,Jonathan David Helser,Strength,44FHJ8nVjsyJ71TBRwMitt,33,0.0771,0.496,364760,0.571,4.83e-05,G,0.112,-6.805,Major,0.0405,80.973,4/4,0.204
Indie,Rationale,Oil and Water,2EGcuud9qwxhKDcLRW7dPN,55,0.532,0.686,211053,0.651,2.45e-06,F#,0.202,-4.942,Minor,0.0527,97.966,4/4,0.252
Ska,Jimmy Cliff,Many Rivers To Cross - Harder They Come/Soundtrack Version,5G0NF23WDQK8NN1v7O1qg6,24,0.694,0.422,180400,0.29,0.013,F,0.158,-10.643,Major,0.0445,138.349,4/4,0.189
World,Beats Antique,rising tide (feat. LYNX),5pHUozZOTSMicsTXd2TVb6,24,0.149,0.664,229819,0.477,0.000579,E,0.362,-8.323,Minor,0.0582,100.016,4/4,0.608
Dance,Transviolet,Undo,0QngbMECLVbzZm7i58HkVP,58,0.332,0.686,231960,0.518,0.00946,G,0.17,-7.03,Major,0.0654,93.949,4/4,0.149
Soul,Moglii,Fantasy,2bORfZSe5ZoybZJujpGtuj,44,0.663,0.376,216000,0.429,8.12e-06,F#,0.104,-10.307,Minor,0.35,65.903,5/4,0.402
Movie,Bernard Alane,Je rêve d’une histoire sans fin,181kQfJNMMdIbilk3uS4u9,16,0.821,0.344,63853,0.144,3.06e-05,C,0.119,-17.215,Major,0.0292,96.474,3/4,0.186
Jazz,Alan Pasqua,Smile,7xLZGhRR2jTUtaPewAmacY,39,0.978,0.405,333347,0.0168,0.923,G,0.0859,-25.093,Major,0.0408,101.867,4/4,0.0677
Classical,Ludwig van Beethoven,"Symphony No. 9 in D Minor, Op. 125 - ""Choral"": 4d. Alla marcia (Allegro vivace assai) - Live",1JDaumE5qipeRuJvvT6wJ0,33,0.98,0.457,256733,0.465,0.623,A#,0.306,-13.174,Major,0.0789,125.041,4/4,0.449
Jazz,Dinah Washington,A Handful of Stars - 2002 Remaster,0LsVa1Hal7ZJe9oJ5RdxHi,42,0.803,0.488,205400,0.357,0.0,G#,0.0779,-9.447,Major,0.0385,85.75,3/4,0.453
Children's Music,Kimbo Children's Music,Port De Bras & Révérance (Slow 6/8): Theme of 1st Movement,5cdKtIvcQpFHmX8GewLvOM,0,0.995,0.469,137893,0.203,0.89,G#,0.116,-16.378,Major,0.0311,96.896,3/4,0.587
World,Nusrat Fateh Ali Khan,Sanu Ek Pal Chain,3KMPY8RvRII2du31Cjl8Jg,34,0.451,0.512,575936,0.73,0.00401,F#,0.411,-4.475,Major,0.0397,147.879,4/4,0.654
Jazz,Remo Anzovino,Nocturne in Tokyo,4imyXxsul98cYFhQyN4D6y,45,0.992,0.374,221680,0.113,0.917,G,0.106,-20.557,Minor,0.0529,95.007,4/4,0.0419
Hip-Hop,Arizona Zervas,Zone,5j2uEd0quV6W0Z2smGn9Rw,61,0.245,0.722,199714,0.553,5.63e-05,D,0.162,-6.851,Major,0.0395,139.988,4/4,0.537
Rock,Coal Chamber,Loco,34SVUs66rBnOqsCJl45Ek8,58,0.00178,0.497,254693,0.914,0.00105,F#,0.258,-6.532,Major,0.0601,133.738,4/4,0.16
R&B,Lucas Coly,Ten Toes,2OJaVvOl2IVMnbsZvhxpwW,41,0.401,0.601,232752,0.55,0.0,D,0.0555,-9.814,Major,0.541,165.445,3/4,0.393
Indie,Gabriel Garzón-Montano,Fruitflies,4AyF3otW64PCw45b1ENW77,50,0.073,0.646,330033,0.286,2.01e-05,D,0.0325,-12.361,Major,0.038,77.161,4/4,0.158
Electronic,Nicolas Jaar,History Lesson,0I67c6jPoBxVkUwo02bZnD,44,0.326,0.461,223640,0.247,0.21,A,0.109,-13.594,Minor,0.0394,99.234,1/4,0.16
Electronic,Champagne Drip,Satellite (Feat. Len X),7e7fWwKTGrNRZfDiH8nQ3G,31,0.016,0.66,236089,0.892,0.000605,C,0.163,-3.464,Major,0.0645,128.043,4/4,0.111
World,Ebo Taylor,Will You Promise,6Ted7KB5tLxmuxHMTOjzj9,48,0.142,0.589,226480,0.681,5.44e-05,C,0.794,-8.833,Major,0.0454,90.373,4/4,0.823
Pop,Kanye West,Bound 2,3sNVsP50132BTNlImLx70i,69,0.134,0.359,229147,0.662,0.0,C#,0.0907,-2.843,Major,0.0466,152.096,4/4,0.288
R&B,Snoh Aalegra,Recent Times,4hc6Hhcx4dt3cAtX5W5WIJ,43,0.203,0.599,163227,0.457,0.505,D,0.44,-9.495,Minor,0.0249,89.963,4/4,0.374
Rock,Hippo Campus,Bambi,5dmPNuHmRRJuHmJTDa7NuJ,66,0.0661,0.739,194400,0.471,9.78e-05,G#,0.116,-8.456,Major,0.0436,90.002,4/4,0.31
Comedy,Joe Rogan,"Lady And Her Son, Ex-Boyfriends Are Hungry Wolves",3E4KbxXCMINcTuGzeVo8Sn,36,0.778,0.514,252213,0.611,0.0,C#,0.74,-10.909,Major,0.922,81.676,4/4,0.369
Electronic,LCD Soundsystem,All My Friends (Edit),5HNJ2SltHTcRhNvLLiP8L1,0,0.0818,0.675,366841,0.92,0.432,A,0.14,-3.823,Major,0.0343,142.599,4/4,0.936
Folk,Sleeping At Last,Someone to Watch over Me,0wOr3mtol9xw8ztYK3nqsw,49,0.953,0.352,243750,0.127,0.000143,F#,0.0756,-12.068,Major,0.0399,114.408,4/4,0.0729
Rap,Lil Baby,Throwing Shade,2Z9wPJaKys1LAOlcBtjvOU,65,0.0119,0.794,192382,0.447,0.000179,G,0.109,-9.253,Major,0.152,139.949,4/4,0.189
Indie,No Vacation,Yam Yam,1j56M8iOGH48yuKqj64qGK,65,0.319,0.445,216038,0.591,0.766,G,0.107,-9.004,Minor,0.0316,137.864,4/4,0.0774
Classical,Morton Gould,Spirituals for Orchestra: II. Sermon,1pvdhULiFFPXxLL3bGHaq7,26,0.964,0.148,218115,0.0169,0.8,F#,0.0702,-31.437,Minor,0.0427,93.1,1/4,0.0338
Anime,Hiroyuki Sawano,The Reluctant Heroes (Modv),0WNdWq6oddwzHza78L1EP1,39,0.038,0.597,269160,0.756,0.000639,B,0.179,-7.807,Minor,0.0403,126.987,4/4,0.49
Movie,Riders In The Sky,Cattle Call,3usZozlpIkUHlGZPFGOd2G,8,0.904,0.315,167853,0.132,0.0,D,0.0745,-16.224,Major,0.0318,164.189,3/4,0.468
Soundtrack,The Chamber Orchestra Of London,An Ideal Marriage,2nHPzPqakR9lJ85q2QI1QJ,34,0.916,0.15,163293,0.212,0.852,G,0.178,-14.817,Minor,0.0392,138.614,4/4,0.0526
Reggae,Stick Figure,Wonderful World,3hDCkg7l7aZKkMHwdtPEVy,40,0.104,0.847,156053,0.521,0.516,G,0.127,-6.826,Minor,0.0643,146.037,4/4,0.945
